시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
26,0,26,21.30616816,18.09466152,3.211506641,21.39709611,18.18558947,3.211506641,75.34764189,12.27008737,106.2880785,5.933591741,42.5920455,12.60298104,4.14597358,1.136168347,76413,148,3.036495631,0,0,0,0,171.9336254,0,0,0,0,3.854639737,16794.89748,0,1.917653271,16.32555679,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5459,5459,1,1,1,1,85.85054441
28,0,28,17.94110654,7.718131297,10.22297524,17.97989112,7.756915877,10.22297524,75.97149206,10.51027664,129.6235196,4.661215421,39.84499722,14.33672459,3.905203532,1.169329075,77729,104,2.549061214,0,0,0,0,54.29841114,1,0,0,0,3.104199532,13633.19386,0,1.32792434,10.29668925,3,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5786,5786,1,1,1,1,97.84793051
40,0,40,22.31850933,0,22.31850933,22.31850933,0,22.31850933,31.85884909,6.443985306,52.6767095,3.3,46.67752668,11.39923706,5.845561155,1.36268445,7069,37,0.916929905,0,0,0,0,366.298898,0,1,1,0,0.823734313,3546.378727,0,0.201816529,2.555852463,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,7268,7268,1,1,1,1,92.71698113
40,0,40,22.16175844,0,22.16175844,22.16175844,0,22.16175844,31.30862147,6.348015373,51.21476752,3.3,45.7719224,11.16235128,5.670224086,1.330790442,6949,42,0.89453692,0,0,0,0,359.101153,0,1,1,0,0.830132308,3572.898419,0,0.205271447,2.463081527,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,7258,7258,1,1,1,1,92.71698113
40,34,5,7.001396693,3.781289435,3.220107258,7.001396693,3.781289435,3.220107258,25.22022198,6.628123207,41.17013594,2.096862452,28.52490065,11.03962771,2.980260209,0.882009378,5223,22,0.226554434,0,0,0,0,141.200499,0,0,0,0,0.8,3398.15573,0,0.862757027,0.407786509,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,6363,6363,1,1,1,1,92.76508621
27,0,27,15.76016169,0,15.76016169,15.76016169,0,15.76016169,42.23813285,7.598863027,48.06428322,3.100284243,47.63491873,10.81957569,5.87188826,1.133993873,7558,15,0.650497426,0,0,0,0,318.6058806,0,1,1,0,0.899857878,3943.794366,0,0.417175252,2.001279094,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6301,6294,1,1,1,1,90.44665561
20,0,20,23.1400201,22.87988947,0.26013063,23.1400201,22.87988947,0.26013063,62.08676045,14.33239722,64.40672026,6.903811438,41.81689512,10.90651908,3.980901197,1.036305417,48746,568,1.406670016,0,0,0,0,180.9646594,0,0,1,0,4.991424265,21705.82043,0,1.177645935,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,647,375,1,1,1,1,90.64004413
23,0,23,24.53747323,15.19389724,9.343575991,24.53747323,15.19389724,9.343575991,68.6082084,15.4636688,68.13326194,7.036902212,39.15940508,11.9023708,3.73301963,1.081889008,48607,441,1.639578872,0,0,0,0,769.8580639,0,0,1,0,4.691970022,20477.39258,0,1.060526053,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,927,750,1,1,1,1,90.64004413
30,0,30,27.47379902,0.556437191,26.91736183,27.47379902,0.556437191,26.91736183,81.35563468,17.66215666,75.63175087,7.301401605,34.04742195,13.84600938,3.251185373,1.169407031,48348,193,2.11681926,0,0,0,0,1906.892959,0,0,1,0,4.09719679,18034.45134,0,0.824921329,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1499,1511,1,1,1,1,91.54997269
33,0,33,28.47782164,0,28.47782164,28.47782164,0,28.47782164,81.06633582,18.14392842,76.14151505,8.128837448,33.96414692,14.01541787,3.256754083,1.195710396,48291,191,2.10513212,0,0,0,0,1950.345804,0,0,1,0,4.117962421,18123.41575,0,0.823123722,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1544,1556,1,1,1,1,61.33275236
20,0,20,12.57903936,0,12.57903936,12.55498424,0,12.55498424,118.3463859,20.47147639,119.5477638,4.968728348,38.68917792,17.90194118,5.586322758,1.573185512,75778,186,1.612027559,0,0,0,0,101.3951968,0,0,1,0,1.007216535,4418.388503,0,0.442872835,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,8070,8070,1,1,1,1,95.64788291
26,0,26,19.61945549,11.56612071,8.053334784,19.72303269,11.66969791,8.053334784,105.8659125,17.35100385,115.3735517,4.792845599,40.00083917,15.22820419,5.157544878,1.367214166,76743,192,2.946503605,0,0,0,0,101.3810293,0,0,1,0,1.069051467,4736.471967,0,0.42528456,8.389753232,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,7842,7842,1,1,1,1,97.18755144
22,0,22,14.9543234,0,14.9543234,14.72550242,0,14.72550242,109.3776409,18.52620066,115.6981655,4.702532722,37.50747411,17.29706282,5.180476812,1.489641039,75448,179,1.714410492,0,0,0,0,113.271617,0,0,1,0,1.068646295,4702.603525,0,0.416253272,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,7867,7867,1,1,1,1,95.64788291
28,0,28,15.99812081,0,15.99812081,15.99812081,0,15.99812081,82.67093654,11.87493899,138.910845,4.7478554,37.85892425,16.56687361,4.036243715,1.3728795,78212,90,2.104289201,0,0,0,0,15.95179987,0,0,1,0,2.344771202,10360.82703,0,0.799002441,5.883374009,5,0,0,1,1,0,0,0,0,1,0,1,1,0,0,6253,6253,1,1,1,1,96.74563307
478,0,478,376.9112237,0,376.9112237,361.9367646,0,361.9367646,74.40695148,6.221112237,121.4381825,3.843614771,24.38098674,9.437558609,2.608900377,0.317155511,82971,381,50.8026517,0,0,0,0,9842.344446,0,1,1,0,24.4351441,106768.9046,0,0.401422245,6.113801606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4827,4734,0,1,0,0,98.14875191
440,0,440,320.1765006,0,320.1765006,307.7024962,0,307.7024962,73.27033816,6.477781291,114.4961757,3.922218709,23.97374336,9.240654703,2.704521809,0.372371524,84505,303,41.29979446,0,0,0,0,7842.882564,0,0,1,0,25.33334387,110669.4531,0,0.549373263,9.244627144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4500,4427,0,1,0,0,98.39634146
402,0,402,349.256474,0,349.256474,337.8771324,0,337.8771324,72.67852963,5.94456474,124.3764996,2.944835406,26.27395435,8.005733943,2.85744744,0.32821741,82468,235,47.65692392,0,0,0,0,9159.963497,0,1,1,0,23.15611192,101198.201,0,0.395891295,27.54623262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,4722,0,1,0,0,98.14875191
448,0,448,340.2771133,0,340.2771133,326.722586,0,326.722586,78.75161945,6.697389308,126.2093029,4.069431592,25.81847033,9.517848137,2.689466463,0.316445473,82716,367,45.66273936,0,0,0,0,9442.444458,0,1,0,0,24.35675808,106429.8976,0,0.537959523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4409,4322,0,1,0,0,97.5493593
91,0,91,28.53342546,0,28.53342546,27.47885991,0,27.47885991,81.43564001,16.48511315,111.6892659,5.36674037,37.18843068,12.94158373,4.448803006,1.202646364,272438,371,3.618151667,0,0,0,0,2655.786353,1,0,0,0,7.06674037,30804.46892,0,1.393921403,31.63696666,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,718,676,1,1,1,1,98.27711089
97,0,97,29.35263057,0,29.35263057,28.12657169,0,28.12657169,76.07342831,18.25481482,98.47471991,5.896277303,36.15373562,13.70115119,4.290083763,1.27462773,271174,418,3.370218425,0,0,0,0,2786.567905,1,0,1,0,7.477151003,32573.67999,0,1.455973221,35.25546062,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,806,767,1,1,1,1,95.12138728
56,0,56,52.18165748,0,52.18165748,42.82404624,0,42.82404624,91.28719498,16.20709375,126.9043212,4.145675002,41.78061857,11.36497439,4.090763013,0.94167825,265619,321,5.066608748,0,0,0,0,1942.979376,1,0,1,0,9.880622498,43278.71648,0,1.278621138,24.33373876,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2854,2848,1,1,1,1,96.09490114
59,0,59,50.55241503,0,50.55241503,41.77312267,0,41.77312267,90.21761597,16.36255582,124.9828101,4.270044654,41.39619197,11.52746334,4.108361319,0.965308484,266048,328,4.948457578,0,0,0,0,2008.273444,1,0,1,0,9.718941949,42557.18594,0,1.293110202,25.16079695,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2693,2684,1,1,1,1,96.09490114
66,0,66,42.75373621,0,42.75373621,42.75373621,0,42.75373621,117.794823,9.219208231,173.639728,3.920121811,51.90336111,10.10693697,5.517140313,0.444615835,87999,489,8.663949383,0,0,0,0,488.5898354,0,0,1,0,6.384984774,27864.25392,0,0.822624971,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3195,3195,1,1,1,1,96.47005181
50,0,50,38.60088929,0,38.60088929,38.60088929,0,38.60088929,69.80874471,11.02840204,102.1856784,5.471153314,37.29316972,12.68700093,3.611109353,0.841003567,90706,258,4.429439547,0,0,0,0,303.5873088,0,1,1,0,7.364126912,32253.22127,0,1.069883789,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3765,3765,1,1,1,1,92.26133909
55,0,55,38.65809174,0,38.65809174,38.65809174,0,38.65809174,101.0174842,6.653262293,124.1465785,4.314882724,35.24938507,7.310055899,5.323707465,0.495934754,85766,242,5.259136504,0,0,0,0,779.7260091,0,0,1,0,6.335639659,27552.88625,0,0.903550958,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4079,4079,1,1,1,1,96.47005181
65,0,65,41.03441079,0,41.03441079,41.03441079,0,41.03441079,118.1084366,11.65762192,177.5628527,4.110804109,53.16585119,11.79639409,5.460225469,0.593596676,87950,524,8.689886644,0,0,0,0,570.1652499,0,1,1,0,6.283448459,27448.37475,0,0.879456577,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2689,2687,1,1,1,1,95.84483837
99,0,99,73.97907681,39.36103888,34.61803794,73.97907681,39.36103888,34.61803794,63.69197205,16.0164576,91.69947322,6.793201198,35.74010436,15.21510687,3.921003764,1.599577772,34537,200,9.209483204,0,0,0,0,1488.882341,0,1,1,0,16.5753136,72476.57653,0,1.238538384,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2811,2795,1,1,1,1,94.4821164
99,0,99,74.16893702,40.36023908,33.80869794,74.16893702,40.36023908,33.80869794,64.28832783,16.00672118,91.96600774,6.767643093,35.70809587,15.20261991,3.926030192,1.598348549,34435,196,9.26303352,0,0,0,0,1499.896667,0,1,1,0,16.58991823,72538.35412,0,1.236445053,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2771,2754,1,1,1,1,94.4821164
93,0,93,86.87544027,0,86.87544027,86.87544027,0,86.87544027,42.3557633,10.76719911,60.12915222,5.991940454,26.54276634,11.15973024,2.944838988,1.251617715,32987,230,6.265510979,0,0,0,0,1225.374842,0,1,1,0,15.30459248,66805.87801,0,0.998330912,43.46296985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4266,4266,0,1,1,1,94.18938429
86,0,86,71.08457464,0,71.08457464,71.08457464,0,71.08457464,55.92763801,11.24235353,104.6322704,5.953435213,32.13689365,13.37077717,3.355597282,1.272319578,33708,119,6.52692817,0,0,0,0,1209.092648,0,1,1,0,16.57307183,72448.62819,0,1.280248225,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4324,4324,1,1,1,1,95.72943633
5121,0,5121,3788.429998,0,3788.429998,3749.707293,0,3749.707293,132.8062999,8.669619442,231.6191876,3.169619442,53.62203451,4.98172594,5.564203065,0.057336745,156260,31,877.6365522,0,0,0,0,32533.21504,0,0,1,0.619763391,254.9901183,1106612.629,1.549408479,0.371139111,811.9159047,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,3369,3329,0,1,0,0,148.65
6255,0,6255,3677.97407,0,3677.97407,3696.693041,0,3696.693041,118.0289606,7.693813557,195.6850423,2.387355432,45.2135887,6.006069317,4.384774975,0.071002717,125285,41,695.0378335,0,0,0,0,61534.51234,0,0,1,8.68144067,247.3713111,985428.5698,21.70360168,0.432968096,3002.805701,28,0,0,1,0,1,1,1,0,0,1,1,0,0,0,8765,8662,0,1,0,0,99.29959718
6286,0,6286,3783.883463,0,3783.883463,3766.842213,0,3766.842213,117.8227209,7.823384563,207.9178309,2.402672024,49.57803579,6.033968739,5.04428187,0.07363919,128660,40,773.5607755,0,0,0,0,61745.11388,1,0,0,9.18908488,256.0474502,1016464.459,23.27995111,0.370133775,2976.413379,27,0,0,1,0,0,0,1,0,0,1,1,0,0,0,8395,8298,0,1,0,0,99.34937091
5990,0,5990,3630.292594,0,3630.292594,3603.142024,0,3603.142024,118.6212584,7.66697,210.7909195,2.279186842,50.55612075,6.016927784,5.308540157,0.071828074,131210,36,767.9792453,0,0,0,0,59919.01502,1,0,0,8.769235264,258.4759921,1031111.612,22.35792842,0.400922747,2790.938637,25,0,0,1,0,0,0,1,0,0,1,1,0,0,0,7787,7700,0,1,0,0,99.34937091
4621,0,4621,2454.27424,0,2454.27424,2237.856048,0,2237.856048,94.54827747,5.673816729,143.7167268,1.82334342,39.70115879,4.34321811,4.058012686,0.066826486,168498,9,616.7815468,0,0,0,0,20768.15963,0,1,1,0,261.7835855,1142995.89,0,0.682097979,4159.306009,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,4708,4714,0,1,0,0,99.44997486
2528,0,2528,1372.779633,0,1372.779633,1308.497529,0,1308.497529,103.0771895,6.294356249,195.638329,1.505643751,41.46372837,6.085517589,5.454569923,0.063760729,137346,11,289.1283167,0,0,0,0,20887.35709,0,0,0,10.95823018,275.8399468,1071162.622,30.56769471,1.119954426,1490.2049,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2926,2882,0,1,0,0,99.54977398
2280,0,2280,1242.971029,0,1242.971029,1198.249238,0,1198.249238,104.4455048,6.343813426,201.1445614,1.456186574,41.55374043,6.278153293,5.597089022,0.062936443,133834,11,249.8840467,0,0,0,0,21107.68881,0,0,0,12.05453094,276.8043618,1062049.313,33.62579682,1.171472318,1171.766623,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2715,2667,0,1,0,0,99.54977398
3871,0,3871,2026.551786,0,2026.551786,1896.027859,0,1896.027859,104.741663,5.423978847,149.8877225,1.473570386,37.99276736,4.705982714,4.113476696,0.056583133,160667,7,488.8395676,0,0,0,0,24892.73321,0,1,1,0,253.0392596,1104861.635,0,0.834748924,3141.816252,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,4076,4080,0,1,0,0,99.44997486
84,0,84,56.07457829,0,56.07457829,56.07457829,0,56.07457829,78.23865275,11.50707439,121.432132,7.015917366,33.10430854,14.70129635,3.967860407,1.4979838,183939,393,6.44340492,0,0,0,0,938.092071,0,1,1,0,7.407074385,32185.6811,0,0.81986769,17,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6753,6753,1,1,1,1,94.18205945
78,0,78,56.5590472,0,56.5590472,56.5590472,0,56.5590472,71.76301338,12.08466714,128.8847376,8.084667136,33.75337652,14.38003168,3.846254244,1.45432684,195698,465,5.608339204,0,0,0,0,2089.135259,0,1,1,0,5.768661501,25214.96134,0,0.574155284,17,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4082,4082,1,1,1,1,93.19903433
43,0,43,26.67319447,0,26.67319447,26.67319447,0,26.67319447,75.01518714,12.9443154,98.75070528,5.16871356,32.42775372,13.60071535,6.231336233,1.446248966,190315,231,2.978672183,0,0,0,0,490.1211207,0,0,0,0,5.149045514,22496.63513,0,1.052931117,3.343567798,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,7280,7280,1,1,1,1,93.98712766
37,0,37,31.84353522,0,31.84353522,31.84353522,0,31.84353522,114.9156551,9.847845073,141.8910871,4.707759003,43.51048815,10.69601186,4.7702168,1.056135097,198618,217,3.68002869,0,0,0,0,802.240006,0,1,1,0,5.747845073,25041.5341,0,0.978149442,4.079024536,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6042,6042,1,1,1,1,95.23955929
20,0,20,15.72971882,0,15.72971882,15.34166838,0,15.34166838,88.00677068,10.99544138,85.29260906,5.746226997,46.71005093,13.69415329,5.556102644,1.16585859,28286,48,1.376100888,0,0,0,0,1203.926502,0,1,1,0,3.811949556,16844.54197,0,1.394348771,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,4012,4011,1,1,1,1,93.94976051
40,0,40,14.62304998,0,14.62304998,14.42736199,0,14.42736199,86.90795797,8.392865965,120.0862744,4.471971983,34.98820692,11.45369891,4.114205641,0.890495536,28956,128,1.553234002,0,0,0,0,964.6680164,0,0,1,0,3.953234002,17282.17633,0,1.515615422,15.93633621,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4014,4014,1,1,1,1,96.24974039
28,0,28,20.4403982,0,20.4403982,20.1264721,0,20.1264721,86.59752319,10.11015016,92.45172603,5.326593553,43.8280424,12.97003161,5.099062492,1.139279332,28573,72,2.088591196,0,0,0,0,1016.992677,0,0,1,0,3.929110849,17278.57088,0,1.212421427,6.713764159,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3785,3784,1,1,1,1,96.154158
20,0,20,11.80483843,0,11.80483843,11.69221819,0,11.69221819,67.41836301,8.585427108,87.42719313,4.506791084,35.34786649,12.0381292,4.613442774,0.955154484,29130,276,0.825240482,0,0,0,0,349.4042974,0,1,1,0,4.087379759,17871.20805,0,2.001672369,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,4345,4345,1,1,1,1,93.94976051
37,0,37,36.01311162,0,36.01311162,36.01311162,0,36.01311162,43.81176986,7.707837954,72.1736058,3.907496049,57.03736383,12.04462059,7.955804856,1.524586008,20191,24,1.385178854,0,0,0,0,453.8194369,0,1,0,0,0.318569171,1488.9871,0,0.087320356,2.470186755,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,6090,6090,1,1,1,1,92.08893709
30,0,30,27.11777276,0,27.11777276,27.11777276,0,27.11777276,66.59574188,9.9564738,89.07144282,4.370450488,50.81327208,12.77112837,6.549746089,1.490195107,20246,31,1.352110679,0,0,0,0,477.959204,0,1,0,0,0.583114565,2582.220938,0,0.212979418,1.511209703,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,6003,6003,1,1,1,1,92.08893709
20,0,20,12.6478372,0,12.6478372,12.6478372,0,12.6478372,97.87307383,13.17791143,110.9182236,5.087611978,39.87787583,13.81386076,4.212597386,1.41320604,20253,43,1.23186588,0,0,0,0,549.0760184,0,0,0,0,1.012388022,4372.081138,0,0.457888663,0.216790383,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,5777,5779,1,1,1,1,92.3025974
42,0,42,28.03232285,0,28.03232285,28.03232285,0,28.03232285,76.50669727,10.95597463,70.95833636,4.602255905,36.44898238,12.71920198,3.856165669,1.165005993,21887,27,1.465914698,0,0,0,0,418.110328,0,1,0,0,1.331829397,5745.139581,0,0.303155446,2.433415575,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5137,5089,1,1,1,1,92.3025974
9940,9480,460,4696.479278,4469.829629,226.6496489,4083.937732,3869.661621,214.2761105,39.87862035,3.887360373,78.68153369,1.637546542,23.12947753,8.693985903,2.485064861,0.080718074,26409,3,171.939539,0,0,0,0,11398.14247,0,1,0,22.75242021,120.1091777,387581.169,31.35750221,0.208197595,437.6886679,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7792,7776,0,0,0,0,98.29959308
8040,7919,121,3823.74542,3733.814221,89.93119844,3322.402857,3232.471658,89.93119844,59.15280855,3.087331774,129.0711159,1.291914133,28.82314054,7.660406389,3.100921039,0.239371818,37722,1,125.750995,0,0,0,0,7060.219079,0,0,0,19.00593919,117.0420642,396706.0395,26.19408286,0.850748754,357.7015223,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7173,7159,1,0,0,0,98.54794521
4299,2901,1398,2516.449805,1368.114084,1148.335721,2234.409689,1184.416187,1049.993502,67.13167512,5.808063814,95.08240753,1.877679478,24.5496934,6.933263235,2.658239159,0.070741407,23792,15,214.2627411,0,0,0,0,11134.79826,0,0,0,6.964002908,94.72092822,371686.5157,9.597824521,0.281323568,131.066106,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6435,6429,0,0,0,0,98.5974645
8467,8170,297,4094.111328,3852.257333,241.8539949,3549.187695,3335.011308,214.1763872,55.59127136,5.331859867,77.48970773,1.725697697,25.45062407,10.35842152,2.595691694,0.054631391,55547,12,159.1237316,0,0,0,0,9788.540674,0,1,0,19.6088408,125.1172132,428390.1087,27.02500495,0.429016758,369.0484396,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8026,8012,0,0,0,0,98.34936451
26,0,26,25.07458999,0,25.07458999,25.07458999,0,25.07458999,62.02995998,9.620519997,65.14100993,4.699350003,36.94919983,12.55962201,3.801002799,1.029055701,35605,328,1.933549999,0,0,0,0,932.8703013,0,1,0,0,1.693160001,7472.314704,0,0.3768731,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,5365,5365,1,1,1,1,95.14976353
25,24,0,25.00691295,24.92144376,0.085469184,25.00691295,24.92144376,0.085469184,70.7899448,9.802199575,137.9469725,6.789944802,42.48314584,15.53726752,4.594579703,1.667219109,38157,342,3.296857751,0,0,0,0,101.2191928,0,0,1,0,2.297171976,10088.03508,0,0.506270998,6.978004254,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,6269,6269,1,1,1,1,95.54683412
16,0,16,14.03676324,0,14.03676324,14.03676324,0,14.03676324,50.90037128,13.18503834,51.94044068,4.713308581,26.51044741,16.04178057,3.861088643,1.832164954,36927,209,0.990225198,0,0,0,0,275.1615948,0,1,1,0,0.614135119,2535.531371,0,0.178076665,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,5952,5952,1,1,1,1,90.11068069
18,0,18,15.82657426,0,15.82657426,15.82657426,0,15.82657426,53.17102704,12.81995251,57.03383321,4.561931531,26.48863131,15.25141427,3.899556223,1.689781481,36693,185,1.168315846,0,0,0,0,304.101325,0,1,1,0,0.720989508,3003.197413,0,0.191255373,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,5966,5966,1,1,1,1,90.11068069
38,0,38,27.41506832,0,27.41506832,27.41506832,0,27.41506832,94.71316069,7.364171341,164.0893289,2.004882749,42.1912266,17.0253554,5.228390138,2.433899281,147536,17,3.380307148,0,0,0,0,239.178334,0,0,1,0,5.859288591,25687.00093,0,2.363281018,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4221,3647,1,0,1,1,97.5630123
21,0,21,12.97923006,0,12.97923006,12.97923006,0,12.97923006,91.32012299,6.833225509,162.1568641,1.557187545,42.77601536,17.23899428,5.193338725,2.264566046,145933,72,2.325558084,0,0,0,0,200.4281246,0,0,1,0,5.229073653,22965.32664,0,2.487412697,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3409,2892,1,0,1,1,98.6935157
24,0,24,12.82654574,0,12.82654574,12.82654574,0,12.82654574,89.57105377,5.945080257,156.2875855,0.956064205,40.41564929,16.39339189,5.292713399,2.426442075,150196,14,1.745080257,0,0,0,0,243.8260995,0,0,1,0,4.977173756,21872.23787,0,2.551960915,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3431,2820,1,0,1,1,98.38770325
33,0,33,24.83575501,0,24.83575501,24.83575501,0,24.83575501,96.68551146,6.955073066,120.7538842,1.223602743,40.85406704,12.57481077,6.095627675,1.691050604,144945,31,3.101519034,0,0,0,0,378.3727405,1,0,1,0,5.677156774,24769.41658,0,1.63250045,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,5958,5716,1,0,1,1,98.6935157
42,0,42,29.54360669,0,29.54360669,28.84295617,0,28.84295617,81.11562333,11.34013011,118.6457929,5.7,39.67907945,15.91139992,4.297544417,1.40965714,21917,651,3.646422096,0,0,0,0,1460.698837,0,0,1,0,3.850325264,16842.70225,0,0.855320892,9.130158897,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4613,4613,1,1,1,1,95.87956204
40,0,40,23.97114453,0,23.97114453,23.3557581,0,23.3557581,72.76923895,11.11153983,89.1,5.075002954,41.30636265,16.74398532,4.313519469,1.531211741,22762,955,2.240383479,0,0,0,0,668.2707988,0,1,1,0,3.855769913,16888.17635,0,0.920635222,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,5606,5606,1,1,1,1,94.84870849
34,0,34,13.25595089,12.39541028,0.860540615,13.21683541,12.39541028,0.821425132,96.79252081,15.05136117,146.3687172,4.931292386,32.30104278,15.91587214,3.37909337,1.198294154,22990,940,1.807823096,0,0,0,0,39.11548248,0,1,1,0,3.903911548,16905.45907,0,1.617843634,18.929425,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,6893,6893,1,1,1,1,95.87956204
41,0,41,32.78397307,0,32.78397307,31.38823094,0,31.38823094,75.15957022,12.38935533,84.2851374,6.227656175,35.49661881,15.38431283,3.849865015,1.548276761,22547,662,2.428720642,0,0,0,0,930.745127,0,1,1,0,4.131914044,18182.18761,0,0.963585657,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,5058,5058,1,1,1,1,90.86538462
61,0,61,46.83240683,0,46.83240683,46.83240683,0,46.83240683,95.58301596,9.372222721,325.5412146,7.278846672,29.02105622,8.894149173,4.409048461,1.030604729,173398,6048,5,0,0,0,0,541.6246727,0,0,0,0,4.809935926,20949.75832,0,0.608047378,19.24975182,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4022,4022,1,1,1,1,95.49220304
65,0,65,47.23787815,0,47.23787815,47.23787815,0,47.23787815,138.4092097,16.97162997,423.8165364,14.25120395,36.11535213,15.42780006,4.824896378,1.60501986,170508,12031,6.453334018,0,0,0,0,946.5403377,0,1,0,0,5.894752006,25777.94567,0,0.771424059,34.2694999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4656,4656,1,1,1,1,94.33598304
42,0,42,28.5135413,0,28.5135413,28.5135413,0,28.5135413,126.8014836,12.88033476,329.4504764,9.181095512,41.01073828,12.96733093,5.219799923,1.301669457,161265,7680,4.055914801,0,0,0,0,704.8295949,0,1,0,0,4.344845954,19078.75354,0,0.853568657,18.67554213,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4243,4243,1,1,1,1,95.20587927
65,0,65,46.9658371,0,46.9658371,46.9658371,0,46.9658371,138.8830657,17.02958357,426.5921733,14.3316572,36.09867513,15.42491602,4.828448593,1.604931225,170454,12145,6.421289082,0,0,0,0,950.6516348,0,1,0,0,5.883843092,25731.84187,0,0.773994472,34.43995169,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4640,4640,1,1,1,1,94.33598304
